genbank_acc,nic_location,query_index,mob,mob_subgroup,q-value,E-value
NC_012529,293403,82,V,1,2.584932401044729e-09,0.0004815710683864866
NC_012528,15311,22,Q,2,2.588133361306591e-09,0.008265333613515934
NC_012528,301001,27,Q,u,2.588133361306591e-09,0.0032535717436020435
NC_012528,29896,31,V,2,2.588133361306591e-09,0.007840800207527868
NC_012528,221463,35,C,1,2.5882308807413487e-09,0.007202120571724825
NC_012528,365114,35,C,1,2.590052160119189e-09,0.008543983238323442
NC_012528,71932,50,F,u,2.5920077577337617e-09,0.0005081130950788717
NC_012528,10973,64,Q,2,2.5920077577337617e-09,0.0008372600854943987
NC_012528,167930,64,Q,2,2.592418283163035e-09,0.0009320954493547666
NC_012528,26654,71,Q,u,2.592418283163035e-09,0.00030574572100572784
NC_012528,16246,72,Q,u,2.592418283163035e-09,0.0045599532238667535
NC_012528,6721,72,Q,u,2.5929194817860496e-09,0.0002808409204022377
NC_012528,73019,72,Q,u,2.5929194817860496e-09,0.00427622341953487
NC_008010,35012,20,Q,2,2.5929194817860496e-09,0.0005912353432250732
NC_008010,486917,21,Q,2,2.5929194817860496e-09,0.006107456574002708
NC_008010,64371,24,Q,2,2.5929194817860496e-09,0.005113996043360258
NC_008010,512806,24,Q,2,2.5929194817860496e-09,0.008118211987517526
NC_008010,471724,27,Q,u,2.5929194817860496e-09,0.0018367937276753325
NC_008010,392675,29,Q,u,2.5929561954592923e-09,0.003373342109697497
NC_008010,106855,31,V,2,2.593590158170333e-09,0.000397887584360722
NC_008010,43379,31,V,2,2.5966148666033277e-09,0.006233907985799054
NC_008010,86581,31,V,2,2.5986339199469904e-09,0.005221080480191323
NC_008010,551579,35,C,1,2.5986339199469904e-09,0.007519005243392578
NC_008010,7189,50,F,u,2.601779873024247e-09,0.007924290491494035
NC_008010,246900,50,F,u,2.605453905099253e-09,0.007506895800500834
NC_008010,534358,51,P,13,2.6079713249730224e-09,0.007704782575377588
NC_008010,25689,64,Q,2,2.6081284954353284e-09,0.0041606423726249855
NC_008010,269680,64,Q,2,2.6081284954353284e-09,0.0010187330307685491
NC_008010,250922,69,Q,u,2.608768713390901e-09,0.0006885894867278018
NC_008010,162960,69,Q,u,2.6094092091811983e-09,0.008587374194607467
NC_008010,323759,69,Q,u,2.6094490658493253e-09,8.389969608919744e-05
NC_008010,183884,69,Q,u,2.609489043706448e-09,0.0008684811319351006
NC_008010,65877,69,Q,u,2.6101703075377094e-09,0.005630674052216473
NC_008010,535723,69,Q,u,2.6120143505211346e-09,0.0007250373634115475
NC_008010,80262,69,Q,u,2.612656367061691e-09,0.004060321171894388
NC_008010,135289,71,Q,u,2.6127377478308408e-09,0.005336547601948859
NC_008010,79196,72,Q,u,2.612819612621255e-09,9.489872721238249e-05
NC_008010,144759,72,Q,u,2.612860726409475e-09,0.008103271453359347
NC_008010,70562,72,Q,u,2.614105523995485e-09,4.769363104246146e-05
NC_008010,1141,72,Q,u,2.6143136044848853e-09,0.006345420212985995
NC_008010,21825,72,Q,u,2.6143136044848853e-09,0.0008163199074314102
NC_008010,21523,72,Q,u,2.6143136044848853e-09,0.004641521726484996
NC_008010,510390,108,V,u,2.614439900927067e-09,0.0051340534728905795
NC_009939,75205,24,Q,2,2.615729011592495e-09,0.00786611674458593
NC_009939,199995,24,Q,2,2.616545629987335e-09,0.0044264991757022665
NC_009939,180671,31,V,2,2.616545629987335e-09,7.966368426641447e-05
NC_009939,12822,31,V,2,2.6178374554747327e-09,0.008801574871201784
NC_009939,185717,35,C,1,2.617924520645009e-09,0.0052367324712389715
NC_009939,75212,50,F,u,2.618614955389094e-09,0.0009058585497582094
NC_009939,721,50,F,u,2.618970019179159e-09,0.004585222213120278
NC_009939,120927,50,F,u,2.618970019179159e-09,0.0022498853492275207
NC_009939,65655,64,Q,2,2.618970019179159e-09,0.008060470403692092
NC_009939,198714,64,Q,2,2.618970019179159e-09,2.355376771028837e-05
NC_009939,122732,64,Q,2,2.618970019179159e-09,0.0005222282816818451
NC_009939,28794,64,Q,2,2.618970019179159e-09,0.004845743118460922
NC_009939,114883,69,Q,u,2.618970019179159e-09,0.0001334628478586845
NC_009939,124439,69,Q,u,2.619014941416896e-09,0.006050069835109239
NC_009939,109943,69,Q,u,2.6204934907478626e-09,0.006881139902111896
NC_009939,41726,69,Q,u,2.6204934907478626e-09,0.006008421447314375
NC_009939,158806,71,Q,u,2.6204934907478626e-09,0.00042634422795686963
NC_009939,147960,71,Q,u,2.6204934907478626e-09,0.0002651309254118815
NC_009939,28847,71,Q,u,2.620585170571281e-09,0.0070837037102378375
NC_009939,97804,72,Q,u,2.620585170571281e-09,7.754617620967995e-05
NC_009939,35248,72,Q,u,2.621234681694798e-09,0.0006055644722291133
NC_009939,2683,72,Q,u,2.621280830678806e-09,0.009008663969474784
NC_009939,85290,72,Q,u,2.6213734865835125e-09,6.900179486349767e-05
NC_009939,14846,72,Q,u,2.621419993416068e-09,0.0038120657938688213
NC_009939,2015,72,Q,u,2.621466619443401e-09,0.0007579846096630215
NC_009939,17391,72,Q,u,2.621560228906625e-09,0.007632387079719699
NC_017805,221888,24,Q,2,2.628361793507081e-09,0.002760961735119717
NC_017805,189754,24,Q,2,2.628361793507081e-09,0.005768466670621685
NC_017805,327167,31,V,2,2.628361793507081e-09,3.4854622844903984e-05
NC_017805,208931,31,V,2,2.628361793507081e-09,0.0009092020110887457
NC_017805,21208,31,V,2,2.628361793507081e-09,0.005982192550554171
NC_017805,6547,31,V,2,2.628361793507081e-09,0.006736904448686213
NC_017805,91736,35,C,1,2.628361793507081e-09,0.007740346235886176
NC_017805,279393,50,F,u,2.628361793507081e-09,0.003220033483157352
NC_017805,111737,50,F,u,2.628361793507081e-09,0.00028884202940104663
NC_017805,310200,64,Q,2,2.628361793507081e-09,0.00016563815626507202
NC_017805,17793,64,Q,2,2.628361793507081e-09,0.005377251974170013
NC_017805,2724,64,Q,2,2.628361793507081e-09,0.0011011852554456288
NC_017805,155078,69,Q,u,2.628361793507081e-09,0.003487067768838145
NC_017805,54070,69,Q,u,2.629425052121638e-09,0.002867215842794504
NC_017805,163429,71,Q,u,2.629425052121638e-09,0.0007242031136240482
NC_017805,36665,71,Q,u,2.629425052121638e-09,0.006986511651697268
NC_017805,346667,71,Q,u,2.629425052121638e-09,0.006055644722291132
NC_017805,16545,72,Q,u,2.630082057815172e-09,0.0008674818314351204
NC_017805,43977,72,Q,u,2.63150076050787e-09,0.0003869549331373793
NC_017805,10004,72,Q,u,2.63150076050787e-09,0.003304915711166252
NC_017805,14784,72,Q,u,2.63150076050787e-09,0.0008457857965573414
NC_017805,9594,72,Q,u,2.637724012120629e-09,0.00027024669267107813
NC_017791,156496,5,P,11,2.6398641459834265e-09,0.003960594569695747
NC_017791,62261,27,Q,u,2.640131904307756e-09,0.0018329912325713825
NC_017791,173133,31,V,2,2.640131904307756e-09,0.00047376217917226114
NC_017791,173342,31,V,2,2.640131904307756e-09,0.0007023609986810338
NC_017791,67507,31,V,2,2.640131904307756e-09,0.002283812195155045
NC_017791,230045,35,C,1,2.6451620516776698e-09,0.008093947585612441
NC_017791,104132,35,C,1,2.6458800471196624e-09,0.0010523504417009315
NC_017791,218439,35,C,1,2.6458800471196624e-09,0.006128587452425736
NC_017791,11543,50,F,u,2.646044208971961e-09,0.006395292134619371
NC_017791,222778,50,F,u,2.6464313564313474e-09,0.0003274616061801525
NC_017791,117882,64,Q,2,2.6464313564313474e-09,0.0007553711394698244
NC_017791,368765,69,Q,u,2.64732089910868e-09,0.0006665924457975687
NC_017791,21547,69,Q,u,2.647547089466578e-09,0.006996170544836704
NC_017791,294344,71,Q,u,2.647547089466578e-09,0.0002773705755455708
NC_017791,57407,71,Q,u,2.650387385501148e-09,0.008116342915320256
NC_017791,60858,72,Q,u,2.650387385501148e-09,9.744518572442428e-05
NC_017791,43924,72,Q,u,2.650387385501148e-09,0.0005332862518391258
NC_017791,22742,72,Q,u,2.650387385501148e-09,0.005205475271144702
NC_017791,18591,72,Q,u,2.650387385501148e-09,7.436359683872942e-05
NC_017771,25491,24,Q,2,2.657080815960987e-09,0.0017793459234580512
NC_017771,933,31,V,2,2.657080815960987e-09,0.003224485198243473
NC_017771,229578,31,V,2,2.65798896379712e-09,0.0002566612988338315
NC_017771,93438,31,V,2,2.65798896379712e-09,0.0037901848181255532
NC_017771,2889,35,C,1,2.658960489110589e-09,0.008244425306066262
NC_017771,10455,50,F,u,2.658960489110589e-09,0.006264124599622689
NC_017771,153776,50,F,u,2.658960489110589e-09,0.0009184602974667656
NC_017771,10288,50,F,u,2.658960489110589e-09,0.004378853218790671
NC_017771,259,64,Q,2,2.6596331329028906e-09,0.0066613213905155
NC_017771,107495,69,Q,u,2.659754130740941e-09,0.0034814518068006953
NC_017771,92392,69,Q,u,2.659754130740941e-09,0.0005137601176580938
NC_017771,34378,69,Q,u,2.660488121549479e-09,0.00549743860236107
NC_017771,86901,71,Q,u,2.660549039926153e-09,0.007205438034633531
NC_017771,21690,72,Q,u,2.6606100740768106e-09,8.23873222537002e-05
NC_017771,214696,72,Q,u,2.6612839366901546e-09,0.0006326454481795274
NC_017771,15553,72,Q,u,2.661406611749693e-09,0.00537230162214653
NC_017771,17253,72,Q,u,2.662142659814227e-09,0.0004022169678209297
NC_017771,223817,72,Q,u,2.662204416213737e-09,0.009566661064215368
NC_017771,105577,72,Q,u,2.6623282756278104e-09,9.664077135378579e-05
NC_017792,16909,24,Q,2,2.664417258512094e-09,0.0043347133934561475
NC_017792,17395,31,V,2,2.665219046269796e-09,0.0008751054482343582
NC_017792,47211,31,V,2,2.665219046269796e-09,0.00803822924234958
NC_017792,18187,50,F,u,2.667801102193661e-09,0.005576483065449651
NC_017792,22115,72,Q,u,2.668860777152751e-09,0.007288873074778117
NC_017792,16276,72,Q,u,2.668860777152751e-09,0.008656859872055278
NC_017792,70087,72,Q,u,2.668860777152751e-09,0.0025220888821144674
NC_017806,30113,31,V,2,2.668924855008979e-09,0.008885060466038005
NC_017806,6588,50,F,u,2.669667998842394e-09,0.0014469728676193775
NC_017806,29595,50,F,u,2.673487999181569e-09,0.004405146820068923
NC_017806,42617,72,Q,u,2.673617628256896e-09,0.0005264539489362004
NC_017793,13950,25,Q,2,2.6764076405405324e-09,0.006370307369269092
NC_017793,15112,35,C,1,2.677155366112981e-09,0.00014443098985335903
NC_017793,21559,64,Q,2,2.677837756874778e-09,0.0052645394893620035
NC_017793,43523,69,Q,u,2.679203400082356e-09,0.00454004740610931
NC_017793,33724,72,Q,u,2.6811210703217653e-09,0.004554706404599254
NC_017793,47454,72,Q,u,2.681172975521033e-09,0.00646785667686135
NC_019789,223869,24,Q,2,2.681172975521033e-09,0.00018342578554833807
NC_019789,67577,24,Q,2,2.681172975521033e-09,0.001639684863946826
NC_019789,433127,25,Q,2,2.681240524236268e-09,0.0025987253786508573
NC_019789,273997,27,Q,u,2.6831576542548795e-09,0.00574990127107616
NC_019789,35243,31,V,2,2.6831576542548795e-09,0.0017464670150829952
NC_019789,481746,31,V,2,2.6831576542548795e-09,0.0007142666743976469
NC_019789,19299,31,V,2,2.6831576542548795e-09,0.005443276401191016
NC_019789,2057,35,C,1,2.6831576542548795e-09,0.0032378773046807872
NC_019789,32359,50,F,u,2.684531430318797e-09,0.0005815142849551324
NC_019789,468800,50,F,u,2.6865248832380074e-09,0.0002160530430840837
NC_019789,23365,64,Q,2,2.686581413652829e-09,0.000685899344293896
NC_019789,308010,64,Q,2,2.686581413652829e-09,0.002734389562860398
NC_019789,278119,64,Q,2,2.686581413652829e-09,0.004203009655288775
NC_019789,396167,69,Q,u,2.686581413652829e-09,0.0005807114479886176
NC_019789,389303,69,Q,u,2.686581413652829e-09,0.0067105850916819145
NC_019789,526339,69,Q,u,2.686581413652829e-09,0.0005104584385634628
NC_019789,303298,69,Q,u,2.686581413652829e-09,0.004474663564517531
NC_019789,331529,69,Q,u,2.686581413652829e-09,0.0014556614730008893
NC_019789,340122,69,Q,u,2.686581413652829e-09,0.0002477766561611189
NC_019789,338882,71,Q,u,2.686581413652829e-09,0.0063060932381810405
NC_019789,416555,72,Q,u,2.686581413652829e-09,9.254658284967528e-05
NC_019789,61550,72,Q,u,2.686581413652829e-09,0.008034528353210713
NC_019790,45657,50,F,u,2.686581413652829e-09,0.005511380403301311
NC_019790,660,64,Q,2,2.686581413652829e-09,0.0075363383405875955
NC_019790,17362,71,Q,u,2.690368117759552e-09,0.002903089250539446
NC_019790,58369,71,Q,u,2.690586265342101e-09,0.009540263888668328
NC_019790,10376,72,Q,u,2.690586265342101e-09,3.216328415826167e-05
NC_015169,27432,25,Q,2,2.691425082432907e-09,0.0009409366560901805
NC_015169,288042,31,V,2,2.691866561974949e-09,0.0005625490397289783
NC_015169,74038,31,V,2,2.691940536693656e-09,0.005827206219970815
NC_015169,211604,35,C,1,2.6928575442273917e-09,2.2246433086845134e-05
NC_015169,117493,35,C,1,2.6928575442273917e-09,0.003664885305201807
NC_015169,5800,50,F,u,2.69293209927087e-09,0.008753069719107283
NC_015169,191083,50,F,u,2.69353258848277e-09,0.0008738972801435342
NC_015169,18721,50,F,u,2.69353258848277e-09,0.0070837037102378375
NC_015169,1021,64,Q,2,2.69353258848277e-09,0.007649981549041128
NC_015169,67620,64,Q,2,2.69353258848277e-09,0.0010253222636944783
NC_015169,78176,64,Q,2,2.69353258848277e-09,0.0065638762962418155
NC_015169,118454,69,Q,u,2.69353258848277e-09,0.005939643615745761
NC_015169,26730,69,Q,u,2.6959978004360693e-09,0.009351050183223008
NC_015169,29246,69,Q,u,2.6959978004360693e-09,0.0027199466623401285
NC_015169,33010,69,Q,u,2.6959978004360693e-09,0.007931592394891955
NC_015169,216257,71,Q,u,2.6959978004360693e-09,8.615101285118012e-05
NC_015169,56957,71,Q,u,2.6959978004360693e-09,0.003642171466366397
NC_015169,48847,72,Q,u,2.6959978004360693e-09,0.0044163185101086366
NC_015169,64493,72,Q,u,2.6959978004360693e-09,0.0014459736793200402
NC_015169,98670,72,Q,u,2.6959978004360693e-09,0.00022838121951550448
NC_015162,104092,27,Q,u,2.6959978004360693e-09,0.000931022952308691
NC_015162,16021,31,V,2,2.6966969350745233e-09,0.0010785999297887128
NC_015162,45160,31,V,2,2.698017530194097e-09,0.0006775797022505161
NC_015162,24064,50,F,u,2.700210632988206e-09,0.0014566673557029196
NC_015162,130946,50,F,u,2.700210632988206e-09,0.0004869231105263521
NC_015162,2855,50,F,u,2.700210632988206e-09,0.0017328476738116248
NC_015162,15502,64,Q,2,2.700210632988206e-09,0.008444236489765748
NC_015162,99380,64,Q,2,2.700210632988206e-09,0.00029225394868048396
NC_015162,8797,71,Q,u,2.70217799871246e-09,0.002610720549989857
NC_015162,155710,72,Q,u,2.70217799871246e-09,0.00036162661624207536
NC_015170,10257,21,Q,2,2.70304351791854e-09,0.0014215442652996985
NC_015170,118655,27,Q,u,2.703451146565041e-09,0.002627606863959087
NC_015170,104664,31,V,2,2.703451146565041e-09,0.0006996170544836704
NC_015170,68868,31,V,2,2.703451146565041e-09,0.0006093409813675957
NC_015170,3671,31,V,2,2.704484199356125e-09,0.0023941997861856392
NC_015170,102557,31,V,2,2.704484199356125e-09,0.007277134262343885
NC_015170,119627,50,F,u,2.704484199356125e-09,0.007149248413669676
NC_015170,13411,50,F,u,2.707682169109695e-09,0.0006173911327844567
NC_015170,35079,50,F,u,2.7083883615525176e-09,0.0035007442784498045
NC_015170,92454,64,Q,2,2.708471125909255e-09,0.007676449331184564
NC_015170,10560,64,Q,2,2.7085540007914445e-09,0.0006821193784919403
NC_015170,124505,69,Q,u,2.7088866049127037e-09,0.008292020892771299
NC_015170,11699,71,Q,u,2.7096774237239652e-09,0.008549887251794477
NC_015170,76598,72,Q,u,2.7098448678057527e-09,0.0007354622527564527
NC_015170,387,72,Q,u,2.7098448678057527e-09,0.00931666302359709
NC_015170,82686,72,Q,u,2.7118719813395183e-09,0.00047245493275397234
NC_015170,12009,72,Q,u,2.7118719813395183e-09,0.007951707341198261
NC_015163,53240,50,F,u,2.7118719813395183e-09,3.231174313260068e-05
NC_015163,9948,50,F,u,2.7118719813395183e-09,0.00199829861642722
NC_015163,61927,60,Q,1,2.7118719813395183e-09,0.00013045489743445564
NC_015163,53454,64,Q,2,2.7118719813395183e-09,0.0063732416798244545
NC_015163,18091,64,Q,2,2.7118719813395183e-09,0.0003799796931344669
NC_015163,11529,64,Q,2,2.7118719813395183e-09,0.005227094932765712
NC_015163,94946,71,Q,u,2.7118719813395183e-09,0.008019741828112504
NC_015163,5668,72,Q,u,2.7118719813395183e-09,0.002211874020611617
NC_000959,13039,50,F,u,2.7118719813395183e-09,0.008891200168705898
NC_000959,19616,64,Q,2,2.7118719813395183e-09,0.003538020847953525
NC_000959,2290,107,V,u,2.7118719813395183e-09,0.0011443539886318856
NC_000958,147728,24,Q,2,2.7118719813395183e-09,0.005835262366583907
NC_000958,88450,31,V,2,2.7118719813395183e-09,0.0008028980214126092
NC_000958,46807,31,V,2,2.711959250435365e-09,0.007706556871393404
NC_000958,78107,35,C,1,2.712134116179781e-09,0.005353778356661515
NC_000958,153546,50,F,u,2.712485156991468e-09,0.007648220278475031
NC_000958,19626,50,F,u,2.712485156991468e-09,0.004983797497486254
NC_000958,40090,64,Q,2,2.712485156991468e-09,0.0006427770878279838
NC_000958,26468,64,Q,2,2.712485156991468e-09,0.004115858045475707
NC_000958,48657,64,Q,2,2.7128379418802103e-09,0.008646899028831017
NC_000958,40459,69,Q,u,2.7128379418802103e-09,0.008759118214298929
NC_000958,89694,69,Q,u,2.7128379418802103e-09,0.006746218258410477
NC_000958,162682,69,Q,u,2.7131922692481216e-09,0.006192419758273681
NC_000958,146147,71,Q,u,2.7131922692481216e-09,0.008621054442167
NC_000958,40404,72,Q,u,2.7131922692481216e-09,0.005858148650170429
NC_000958,92054,72,Q,u,2.7131922692481216e-09,0.005473440327471169
NC_011746,1366,72,Q,u,2.7131922692481216e-09,0.0006676677322234063
NC_005088,56631,6,P,11,2.7131922692481216e-09,2.2159521981167025e-31
NC_005088,47445,24,Q,2,2.715606983618523e-09,0.00752940031203075
NC_005088,37623,31,V,2,2.715606983618523e-09,0.00794987660369903
NC_005088,50587,50,F,u,2.7163227242916e-09,0.0023842971940390987
NC_005088,35815,50,F,u,2.716413209746672e-09,0.008353344407338358
NC_005088,17731,64,Q,2,2.717129373698613e-09,0.0013691794988294845
NC_005088,44297,64,Q,2,2.717675336173461e-09,5.9123534322507324e-05
NC_005088,36539,71,Q,u,2.717675336173461e-09,0.005734035636011643
NC_005088,46550,72,Q,u,2.717675336173461e-09,0.0063997113720945355
NC_019283,62006,6,P,11,2.717675336173461e-09,1.652571990771133e-34
NC_019283,20000,31,V,2,2.719293467614733e-09,0.009418036899998669
NC_019283,30976,50,F,u,2.719661504677089e-09,0.0020852608408483226
NC_019283,20546,64,Q,2,2.721006565307084e-09,0.008785376694779296
NC_019283,24320,64,Q,2,2.7220965073292843e-09,0.008887106562372451
NC_019283,9307,69,Q,u,2.7220965073292843e-09,0.0005705062252067402
NC_019263,65240,6,P,11,2.7228434509450025e-09,1.652571990771133e-34
NC_019263,20000,31,V,2,2.7228434509450025e-09,0.009418036899998669
NC_019263,33479,50,F,u,2.723940927997548e-09,0.0020852608408483226
NC_019263,20546,64,Q,2,2.7257639834132022e-09,0.008785376694779296
NC_019263,24326,64,Q,2,2.7257639834132022e-09,0.008887106562372451
NC_019263,70520,69,Q,u,2.7257639834132022e-09,0.007290551593065926
NC_019263,9307,69,Q,u,2.7257639834132022e-09,0.0005705062252067402
NC_019264,48152,6,P,11,2.728315941240922e-09,1.652571990771133e-34
NC_019264,20000,31,V,2,2.728411858488707e-09,0.009418036899998669
NC_019264,30976,50,F,u,2.728942785027937e-09,0.0020852608408483226
NC_019264,20546,64,Q,2,2.728942785027937e-09,0.008785376694779296
NC_019264,24320,64,Q,2,2.728942785027937e-09,0.008887106562372451
NC_019264,9307,69,Q,u,2.728942785027937e-09,0.0005705062252067402
NC_019312,21495,6,P,11,2.730687523011637e-09,2.529649714159483e-31
NC_019312,7586,24,Q,2,2.730687523011637e-09,0.0025778662916256336
NC_019312,51094,31,V,2,2.7330282201719807e-09,0.009639630512240049
NC_019312,4310,35,C,1,2.7330282201719807e-09,0.0024709296894305497
NC_019312,820,50,F,u,2.7330282201719807e-09,0.007927940602530296
NC_019312,9098,64,Q,2,2.7330282201719807e-09,0.007238696825465383
NC_019312,420,64,Q,2,2.7330282201719807e-09,0.005743285261811547
NC_019312,13983,69,Q,u,2.7330282201719807e-09,0.0003655614469647902
NC_019312,11625,72,Q,u,2.7330282201719807e-09,0.007676449331184564
NC_018026,11833,5,P,11,2.733294360131788e-09,0.004020317827058007
NC_006139,41074,64,Q,2,2.733294360131788e-09,0.003974297629442646
NC_022436,12114,21,Q,2,2.733294360131788e-09,0.0012107664762320885
NC_022436,2965,24,Q,2,2.733294360131788e-09,0.007937073237613666
NC_022436,59343,31,V,2,2.733294360131788e-09,0.006832197115561944
NC_022436,4073,50,F,u,2.733294360131788e-09,0.007208757025642197
NC_022436,76290,69,Q,u,2.737373940143392e-09,2.2364561513572335e-05
NC_022436,5871,69,Q,u,2.7388359847418736e-09,0.0019836287203546773
